evento_id,ip_origen,ip_destino,puerto,duracion_segundos,bytes_transferidos,hora
91091383-6f36-46c8-b1d2-a14ae5d2516b,61.17.93.127,170.194.12.82,22,15,572762,22:41:28
6585c565-caab-42f0-a243-54bddffc1543,81.2.123.110,12.105.252.254,8080,29,710224,23:03:46
861d24eb-c2ef-440b-ab64-1f6a8a8b3b2f,187.164.237.73,40.14.40.8,80,123,417066,09:44:01
072d8454-c6d9-45fb-9b47-af3764274b46,143.25.229.97,4.8.129.6,22,44,171717,22:08:14
13661db1-c700-4981-a354-bd3705b316f4,209.105.68.187,60.205.60.81,22,111,340011,12:16:41
a5214b19-508c-4df1-bd18-b10ee7724e1c,13.99.24.79,58.211.223.10,80,6,584410,09:13:07
608c2afc-e5fd-4a6b-9410-a964ba5a92d1,182.226.41.16,16.53.20.54,8080,219,908472,00:56:34
c522161c-bc4a-45e7-9da8-e3ab8d04da95,201.165.110.203,77.145.179.30,3306,0,81829,05:45:18
cdfe1a55-c69b-4351-925f-e2e178e331ff,2.12.110.6,122.75.179.45,8080,78,585868,07:22:06
5e06160e-4222-415a-a3e0-67b37602077d,16.169.160.58,84.225.96.9,3306,9,442088,16:11:57
23a6ffeb-b036-481e-88fa-0a71b2ba02bb,161.18.183.160,107.252.93.8,80,3,590623,15:45:48
4377a7e0-29fa-48b6-beb6-54f0f2c48a1b,176.117.192.91,220.206.118.26,22,0,617992,21:50:39
097b9a49-947c-455e-9b72-7fd6aaad7c4f,199.169.103.109,13.250.222.17,443,91,448304,05:32:02
eb822d9b-cad9-4ca9-bf6e-ca178cff2289,161.195.4.185,36.98.77.148,22,35,831791,03:37:48
c9e3bbf4-daf0-428d-ac82-c34bc4af9d8b,192.33.220.198,29.11.206.254,3306,9,379881,07:23:28
2b4eab0a-3de8-4f74-9403-3901683c2c0f,213.125.169.135,43.36.229.21,3306,11,494415,15:24:23
e09dc13d-47f2-4d36-8b72-2d023c8699ae,98.244.46.96,138.129.119.9,443,125,272857,01:55:06
b461eac6-f1dc-4de7-9ccf-6a61dbb478c7,55.113.195.83,157.170.242.168,443,29,793090,17:36:45
f9813378-2322-4763-a552-ab694fecffbc,169.43.156.36,159.184.240.6,22,60,7349,11:01:45
eaeb700f-18dd-4f86-88a1-ef5dccfccab5,10.82.18.39,215.95.250.106,22,83,24000,20:31:59
a958f0ae-d365-4eeb-ab77-0fb8fd61956f,33.189.213.155,217.31.21.111,8080,53,680107,09:32:02
9bc63b3b-71ef-432d-82d8-c7b56b399f97,183.240.86.156,99.18.211.232,3306,219,504039,07:17:48
a5685fc1-6ba2-4543-a39a-093e08afecb4,174.15.129.115,54.181.30.97,443,68,127845,04:15:47
2ea78cc7-4809-4d41-80d5-9fc16683252d,126.223.38.215,31.46.142.170,3306,61,149724,16:34:04
cf2fba34-92ee-46fc-a78e-05ad80b21c86,73.138.141.84,75.200.10.91,3306,92,485844,16:43:40
e24711ec-5b8f-4222-abe6-0246de1a2246,215.88.169.242,38.14.242.41,3306,8,974240,14:46:07
e3de025c-8abc-4337-96f6-5b5b63b2f583,206.218.40.185,125.82.16.79,3306,6,627583,02:54:36
bdb1caee-66f5-4f30-9b01-b545d0072b19,175.121.174.41,51.41.79.16,80,60,246565,08:40:57
98eba958-3202-4b3b-b188-9aca587bb4b2,94.31.83.173,63.62.57.241,3306,106,482330,05:34:09
75a3c3c3-fb65-4bdb-8d9c-e1163a7859d8,138.199.235.188,86.214.160.32,80,57,676636,03:40:43
fd80b22d-c125-4eb0-968a-cecc85fc4861,119.165.165.194,216.235.79.169,22,70,901072,13:01:10
d75da247-e809-4529-91e2-c0a25d940301,182.3.181.205,49.88.147.47,443,98,456571,12:56:07
ffd8bfbe-c565-43a9-b713-31febb4c6d49,145.80.89.47,70.186.66.29,3306,46,580104,12:26:26
430c1610-30f7-4c5d-bdd9-6c34bad47836,74.56.119.4,13.97.198.254,8080,107,16978,15:01:14
de54160d-0bf1-4f42-931a-72e461bf9e09,193.247.31.25,223.192.105.86,8080,285,935499,03:14:44
dc56b8b5-838f-48b1-877d-c9e8f26490ad,215.47.235.223,146.123.101.151,8080,8,121892,17:47:03
7767ab62-c737-42d0-b95c-56b1490bae33,55.78.190.70,193.110.247.48,3306,86,435983,22:42:33
223f5210-1a1f-4558-a319-7d6271ea2abd,3.169.14.254,102.217.66.216,80,7,6369,06:08:02
8d572f03-3ada-4d10-be57-163698b50cf4,79.1.144.171,123.182.37.4,443,2,671836,01:14:27
cc71cedf-8e82-497e-891a-8730eac78611,12.245.237.180,223.62.250.21,22,3,740491,04:16:42
fb0d1401-c1f8-4ef7-95ce-ba2337355159,180.210.196.82,163.204.189.165,80,54,844456,00:29:27
f58c0baf-1f02-4153-a99a-f732c7038e0a,61.16.207.200,99.246.187.211,8080,76,262356,20:03:51
fdd419db-3fed-4be4-924d-14c833604d1c,129.4.113.12,70.153.26.72,8080,3,308430,22:38:25
a7bc246d-d28e-49d2-852f-1f3618c56a37,187.244.30.61,72.163.153.46,3306,14,781314,03:37:53
8929395c-32ff-4d18-ac71-97eccf04a32e,65.2.119.131,31.86.201.191,80,7,105347,22:26:47
3ce249ba-c924-46e9-b7d0-d97fc57251f9,165.152.79.191,156.226.11.244,443,11,774149,15:35:14
636355b2-a651-434e-a7b3-3f52b8dbde27,197.164.88.13,207.254.184.41,22,52,211071,20:03:49
a853fdc9-ce90-4049-9441-dcdd54af9aae,152.5.164.14,59.9.243.107,22,17,398481,23:24:58
62edb5c4-b96c-4d37-bd7d-8141bd2ffef8,166.51.227.255,160.203.47.214,3306,127,632349,16:55:24
e1989403-d599-4000-9c1d-80d8c643640e,98.252.14.69,148.69.178.226,80,8,995812,22:26:23
2a71c1e1-e3f0-4d15-9a77-7e9debf82edb,9.158.49.32,208.138.178.140,3306,21,26757,08:58:02
24bfefc3-4864-4cf9-881b-98b3735d5bbb,129.2.78.28,213.43.207.221,22,152,156221,05:33:49
40026aaf-eaea-4ebd-ac1d-585e5b680fe3,212.49.81.15,84.210.61.11,22,68,992058,08:54:16
1051036c-f84c-425c-9099-9edf1b0c66ca,110.183.86.239,222.4.55.2,443,26,159284,12:40:46
78d881dd-e38f-42a5-b322-b9c45f84279f,46.146.60.60,43.129.153.30,443,19,82795,15:07:24
2ac94796-9b23-4b88-b4d0-c631eced9b50,64.219.87.194,120.49.165.145,443,57,320877,03:09:53
cd2d904d-1f49-4ff0-b282-db1235bfb19b,126.109.196.183,135.150.124.86,80,39,295827,22:50:20
e0c02c50-29fa-4f5e-abd5-5eb3f097543d,41.97.136.2,212.51.170.160,8080,48,843715,19:11:28
1bf01189-d1bb-493b-b425-6d06bf9a2a9c,87.80.204.220,80.155.78.116,8080,0,571575,01:38:12
48219a36-d479-4cfe-9a5e-d5d4f09c89ed,221.151.234.103,105.59.90.112,443,42,416043,18:49:24
e77d29dc-659d-4cd6-a7b2-e639b446538a,170.68.191.215,88.147.216.158,80,69,855287,10:36:02
553dfaae-992f-4559-9e4a-4b644471f237,61.158.12.175,49.248.19.165,80,10,406509,23:17:52
60f853ae-357b-4dcb-8a6e-b4a3bcb9fe40,142.3.68.211,73.172.160.74,22,53,687105,14:05:12
6c40ffab-6992-4f38-87f1-8dbe05e42b17,142.175.243.182,222.45.243.26,80,3,55046,07:45:11
c5fe6019-789e-4ad8-b2c8-238f56cfbb24,223.251.154.78,44.95.202.65,80,59,270081,12:47:25
6dde8de6-f4b6-46df-80fe-8f91a4229618,182.173.100.240,220.26.15.59,80,68,289839,08:22:31
2365c747-4b83-4799-947a-5ab3e32c6004,219.215.107.205,32.190.188.214,22,274,258530,02:15:24
bf668947-b26f-43da-9267-9817c244bbef,63.31.239.62,214.198.246.40,80,173,546877,06:07:11
87c57698-f9c3-42eb-ac58-4830a064bcff,46.12.167.58,113.189.87.69,443,38,145458,05:12:07
36b6d29b-a7ae-4ec0-93e4-59c4d6ec8bc4,32.75.85.8,180.166.118.183,8080,2,57312,13:57:09
eb7413c5-464a-44ef-b74e-52a1aaac5044,85.5.132.199,148.122.99.190,3306,59,72859,16:07:36
9bc37153-16c3-4101-9ee5-268f576a3063,10.233.76.44,175.177.230.49,80,222,685792,15:38:04
f8024980-7aba-4093-b52f-c89dda1ab9e1,220.149.220.20,79.4.219.71,443,30,420175,17:55:13
690a9585-2fd1-48b1-ad17-3c60ff0f6d71,156.87.87.125,222.155.46.45,22,72,823623,01:12:17
98d8b509-1e89-4f7a-9f7d-912b652b3958,60.130.101.84,156.72.242.123,8080,35,761637,19:53:33
8d767f18-4791-4f8c-af3d-b4c8d05d5d16,150.104.170.42,51.123.140.139,22,150,971517,04:39:28
c73b6139-8d6e-47db-9819-e991ab6322f2,69.164.70.70,95.25.35.208,22,42,927501,10:15:20
8f3b8e29-f5b1-41b2-b22c-e6d108869f6b,9.170.36.51,40.213.149.120,443,73,850215,17:10:47
fd1b6aec-0038-4d19-88f7-1690278b3d30,19.248.247.96,55.118.85.131,80,25,77111,01:11:23
913bfc72-a144-4359-b3f4-679b07c6669d,113.72.27.107,31.154.23.149,80,54,825144,09:28:03
e85994f2-8a66-468e-9636-8bbab1788f19,142.170.179.32,117.182.115.35,3306,186,53189,06:45:47
a660da70-5d76-4d50-bc51-d57e3a65588d,109.248.50.102,211.94.152.118,8080,47,948297,21:59:48
bf8a83cb-4ac9-4170-a3bc-d1abd5424a25,41.51.183.231,3.142.237.243,8080,9,19789,04:07:11
42e41cf9-0a3e-4f74-8155-fcb94e7b33bd,89.150.231.48,79.51.0.241,8080,98,426483,19:27:43
d4180b97-c409-46aa-8818-03fe6cd58be1,79.67.176.95,102.141.157.54,443,33,101952,23:17:27
26f40da3-4861-47bb-90e3-d711feb6ef13,177.187.13.47,149.167.133.135,22,19,612187,08:37:10
53c3e228-6f6d-4f85-a069-d05bc817496c,157.42.121.145,145.234.149.24,8080,236,65213,08:29:35
202b91fa-c379-4405-914c-ff31a193eecc,83.34.28.91,99.208.137.22,3306,74,708728,20:36:06
d2509a11-b6d2-4a33-a3e9-ac4f7580481e,82.46.91.207,181.3.219.1,8080,143,258879,10:03:46
233e4017-956f-4ccc-9691-2b6bfcf9a02f,45.123.65.252,105.20.37.57,443,93,189088,22:36:51
455097ee-058d-4734-a8d0-29fda14ab514,115.41.219.2,55.237.34.72,80,9,909401,14:27:39
c15b8bb7-af4b-47a9-8a27-cb67bea6b3e8,74.220.157.32,71.246.113.202,8080,55,101478,15:27:20
567ea293-cff8-4fce-a527-5409436b6362,2.104.11.118,141.228.173.99,8080,44,806594,17:16:31
0d8b8750-8462-44b6-ab5b-4ae4e4c1684a,88.56.48.98,40.9.9.99,443,81,623261,19:59:36
9d3e018c-b0e3-4f1e-95d8-fc97430c67d2,188.130.141.199,159.197.85.3,3306,17,407166,15:37:43
7592ef43-c637-45e4-a50a-14ef1090030e,64.198.172.88,171.144.109.92,8080,73,815412,01:05:05
4f0ba652-6410-447d-bba1-5bea8c9f9698,80.194.103.154,163.25.22.148,3306,55,546228,21:51:49
2cf6e6aa-6a82-4481-84e4-76a34e99afa8,37.250.155.219,89.250.19.218,22,101,365597,00:33:10
9be4511a-60e1-4992-a420-6a0069268556,189.141.188.75,56.254.173.92,80,54,92714,06:45:10
ae164e35-df7e-4881-80de-d63e9bf65cce,174.73.40.227,115.193.129.126,443,18,610684,23:30:58
0658a6b2-80b2-45f4-8992-81312c99c34f,123.75.25.46,66.162.13.193,3306,0,568308,16:04:14
f4c70c68-cbe9-4000-8005-6fc3228cd013,134.80.79.115,113.157.205.116,8080,103,431606,18:47:00
91c3dca1-3029-4c59-9d25-0146c102ab91,119.42.87.104,117.28.172.99,8080,27,680079,08:17:39
6b2a17ce-02ae-4696-a3fe-ab4a09e96953,74.16.159.174,4.45.41.35,22,13,808412,02:22:56
79a8ffb3-f9f4-4c31-8ed4-b6b7dedd3bcb,200.48.27.200,218.194.25.107,8080,51,583191,19:05:47
99e81152-83e3-4b47-900c-1bc1c63f91d7,93.144.241.168,142.13.230.104,22,78,899786,20:13:55
3541caa1-2f09-4f42-a298-3a3bd008dd5d,124.171.86.113,17.233.71.204,80,19,712619,01:07:11
0c436250-a92b-4cf2-87a7-d1fdc100a4bb,172.140.228.191,59.102.212.74,3306,28,500254,15:22:37
e50ba8a0-41df-45aa-ac7d-6252f86d4955,169.79.76.208,165.193.163.155,22,14,865132,09:50:15
8565f632-bbde-4159-adb5-607962d19bd1,160.21.208.243,6.12.55.105,443,21,128851,12:04:52
a2843dd4-4278-4e57-a8ca-e5549e1388e7,173.74.150.149,42.74.189.187,443,34,51866,15:49:04
ca82db02-df25-46cf-b655-7ad400b0a8a9,221.64.35.133,198.134.77.230,22,101,560780,10:37:15
b4f46a31-3f12-4db9-a3aa-6e2e4936a6f7,15.226.102.221,103.27.43.194,80,13,69543,10:54:54
9fc47170-96d2-4fd1-9931-050eb1dbc759,82.178.66.80,52.200.18.194,80,9,12286,04:38:42
a77dc7e2-d2fc-4a16-bbec-227d6967626c,200.225.230.194,154.197.235.37,443,26,735649,10:28:23
2e6d3733-9cc7-41ce-9d56-2f6481d5cf12,18.223.82.2,207.216.9.207,80,107,620563,08:20:31
df2cf235-a39a-449e-8ac9-f9619e10a287,40.218.69.76,205.183.145.215,22,60,539649,04:23:09
391428a5-29ed-4419-ba8b-0d669a65c413,123.142.215.165,121.192.176.117,80,26,299763,03:17:08
0ad2dd70-1b99-4055-a671-a85fe0cc3c02,67.92.120.36,150.87.30.253,80,21,910845,05:59:47
ed6bf7f6-db7b-4921-aea7-d79583e8011f,191.103.110.128,36.37.96.6,8080,28,133659,12:18:51
013dafeb-8078-43e3-aff1-236998efec6a,193.218.148.44,161.93.84.196,80,139,690471,20:11:39
663e1543-d167-4688-a983-71246168e742,211.68.89.158,218.163.150.251,22,44,995879,00:54:33
2d5c03ff-7196-4099-ac58-cf4f51a60967,55.63.65.34,124.109.154.145,443,13,975667,03:03:37
af3ea829-365b-48ce-a954-51a3919c45cf,59.189.248.189,197.96.184.137,80,7,847354,00:30:13
271e1ad0-064a-4347-b637-989bca4d54a5,60.194.23.190,179.171.227.67,80,164,684523,16:52:03
d1baf354-2286-4994-a974-dc443aeef546,175.38.153.97,114.208.105.254,8080,23,336543,21:56:39
6697bbc1-e98b-42fb-af48-8577c1a5ce49,120.212.215.227,100.219.163.247,80,110,381308,18:50:50
f179099b-ab90-4d1a-83d5-471f82458cb1,175.223.9.92,199.193.7.124,443,79,113479,17:46:41
7c85b07f-7e74-4219-832b-7f319f466d09,209.196.175.43,142.119.124.210,443,174,699211,10:54:05
843c638f-6bc9-4c4b-a204-89736018f5ff,151.228.83.49,178.2.248.19,8080,33,679650,09:38:33
44ec24ef-152e-4a80-b051-dff6f9f86bec,60.68.9.242,80.5.145.110,443,2,378312,13:25:30
93d65d0a-3028-4e06-b18c-3c334151ba9c,29.167.130.2,211.67.132.0,8080,30,530605,16:08:10
c7df8c87-421d-4fc7-afe8-37663d9169d5,34.53.83.243,221.51.246.132,8080,23,441904,11:03:39
a90811da-0060-4a11-8af1-117735399ed9,4.140.105.44,19.45.58.185,443,147,283694,19:52:21
6f2201af-7722-4ceb-93ef-57fb1ffaa03c,45.209.128.35,157.80.57.194,3306,2,455329,01:18:53
c0fb94f7-43e8-4a0b-8f2c-763f33efa9bc,113.167.106.32,53.182.96.29,80,48,648668,23:29:07
3a2be64f-c1c9-4f95-a781-ee55495edf44,7.91.63.29,173.143.173.192,22,49,904511,14:39:31
8a581b09-7360-494a-b852-afad4613a37d,161.97.251.3,195.94.123.149,443,33,234188,05:19:24
9c3f01d4-bf3a-4556-85a2-a5d4fe073ffe,60.125.209.216,122.118.123.49,80,22,297155,19:06:27
5801d291-7a4e-4c16-9917-1a4bc4158476,203.203.29.173,214.190.81.129,443,24,573567,18:42:13
bf50f745-0b80-4348-92c2-6fdc356a7540,89.37.98.6,126.9.128.145,80,15,560479,19:13:10
c9186c43-2caa-46fb-bab8-c9e8b886da9e,109.74.183.7,110.130.6.177,443,27,456442,04:19:26
2c9f9dac-4cc2-4a9c-ae61-a644653cb4a1,3.167.159.16,27.111.53.129,22,32,680802,00:57:23
a53a0357-3b3a-4d4e-a9dc-0435e160435c,108.237.163.50,159.249.225.137,3306,10,353511,15:24:25
6ad6c82c-d493-414a-8227-f537a03151db,176.153.41.213,108.13.93.41,8080,72,809045,20:25:46
1aa9db9c-3b6f-42d0-869e-11541a05a550,218.121.139.84,87.111.241.41,80,87,877736,12:23:52
a012b760-ca2f-4c49-a300-d218c5bbf0ec,214.171.122.106,185.102.199.136,22,36,877998,16:39:28
beb6cb60-9495-4731-ba25-f4e95022cc11,171.236.182.217,217.133.44.113,80,92,53820,13:30:49
baaf66bb-e0f0-48e6-80b3-ad37bba0f04e,136.151.71.36,53.136.124.214,3306,198,498518,14:51:01
c9655185-8b50-4ae8-bf02-feb1f39fa884,3.236.157.5,223.15.54.213,3306,11,288894,17:25:10
e9128c45-eab3-4da3-ad76-7dfe7ab6c9a3,38.207.169.215,221.189.125.238,80,29,958229,18:45:20
930b770a-27ba-4d9b-91fc-720a6759e871,98.157.100.248,182.196.44.152,3306,33,569183,23:43:37
b50aa239-68e2-4b3f-8e95-c1568f9d5313,27.115.225.134,105.186.88.173,8080,45,506508,14:21:33
9facb2f5-081f-4092-8131-28df34c93d81,176.186.229.50,21.114.123.8,80,112,824174,02:32:37
765e6fe5-f8b7-4f89-a1ea-1cb6fda9c648,185.36.64.194,104.37.2.11,80,41,134031,07:29:50
194fb8e6-69db-45ed-9fbf-70d45eec059f,88.150.135.89,129.103.157.63,8080,35,474580,11:32:51
0d5af761-12b2-4abc-805e-488bc2d0e5a2,63.248.69.66,220.102.5.194,8080,97,303024,16:14:27
6df5db02-d83e-4b60-b61b-c4f366aff8e1,168.119.250.214,103.32.214.76,8080,283,574720,08:43:33
134fd2ac-5bc8-4c1d-b31a-3864264cdd01,120.11.68.212,36.211.2.187,22,15,931954,00:39:25
c01b61aa-2210-475a-8a74-99a844ca6f07,153.170.6.39,72.128.1.203,80,109,971042,12:23:39
5fcc506f-5f1b-4e76-a61c-43dad3048505,120.177.94.45,173.28.51.25,443,34,561235,15:47:01
307616ef-c7a3-4010-b7d4-67d0a2e527d6,114.246.196.215,177.150.241.7,443,7,255090,08:42:59
728dfc16-7fcb-4475-a897-e859e7b18d57,154.88.192.182,181.40.86.250,3306,26,602798,00:19:32
589244fc-b155-4d0e-b0ab-18908c546ba8,6.72.204.48,159.33.175.52,443,13,735898,06:24:13
e35c8aee-d776-4888-94a3-ef2b7be2d51e,220.185.172.229,16.239.243.102,22,28,545070,21:25:40
7213adab-3ee1-4f5d-ae85-c75ceb58c1b7,164.124.218.1,169.141.207.37,80,11,448390,10:29:28
ef21e77e-2b46-46bb-80b6-f403418cabd9,114.208.247.238,3.8.165.14,80,31,871449,11:56:38
6058f7a8-bd82-4ccb-850d-aeee281e958f,160.26.206.122,46.138.46.251,3306,204,939291,14:41:18
28bc53ce-2757-4cf5-820b-41e433360f89,37.76.163.234,103.115.97.226,8080,145,604731,15:59:03
cb1e27b8-d076-4125-b69e-105cce946687,174.69.224.189,216.59.21.160,80,24,68580,13:19:57
94714629-6531-4f42-a1be-d4525d9278d3,208.144.168.183,11.85.133.120,22,67,598323,16:59:09
095fa7b7-6cc1-44e8-a3fe-ea98fe7f9d59,78.218.49.31,64.17.67.164,443,48,277503,02:31:47
5e07685e-9bca-471e-8d53-96074c8fac34,114.238.121.138,190.136.147.220,22,161,804065,20:20:40
c16f407b-be59-4c07-a870-0aac42781164,46.146.45.66,21.177.202.158,443,51,256878,11:13:56
416fdd66-5945-4774-ae19-37b8b59f72fd,117.248.66.243,109.94.22.216,80,24,644761,22:30:05
deb03bdb-a810-4dda-a5c9-375931062e78,17.182.208.9,116.197.148.179,3306,84,618193,16:50:46
7ed8b642-1f5e-4f4e-aaaf-cccdcc8534ef,7.242.175.177,160.251.44.237,80,80,143019,02:32:14
167fdd41-19bb-42e6-9470-b4ca44f53ae9,214.73.200.76,119.20.80.175,22,112,685456,00:31:17
86db76f7-5161-4250-ace3-d3b5516df6ba,164.133.78.169,46.167.203.108,3306,18,506129,17:13:29
8d3f7432-54ee-47a4-a4d8-9aab30b28fc6,182.69.61.189,176.7.124.15,443,88,184102,23:45:39
e76ff044-8df1-4cec-bec5-b20a87cfb8eb,201.94.179.113,58.224.171.247,8080,49,142754,06:54:32
39d4faff-593d-49ef-b02d-acfe222bb403,219.13.186.217,151.9.245.52,443,91,561731,05:10:06
76b7fd48-abb7-4842-ab5b-3266407b35bd,66.165.16.73,37.177.88.47,8080,30,113886,04:28:47
a7e97d8c-2e90-4ec8-a447-46c776c11397,168.77.86.5,195.78.174.251,443,91,991145,06:24:15
d4bcd09d-80ee-4acf-9565-85bab296ed52,186.156.39.224,3.144.149.122,8080,93,380387,03:43:06
cfb1af1a-b819-4384-9809-9ccece5edc5d,193.173.240.108,207.51.245.51,443,71,863942,07:13:17
9e3b612e-96c7-40d7-b8fa-86f2c52571c5,167.218.192.57,199.28.149.89,22,77,228623,17:42:05
e89bd5a3-485e-480b-8d50-c3ca0d649e56,145.230.232.131,90.224.17.86,3306,177,888979,04:51:02
cd1cab3e-c98d-4ef1-9586-e215d65c7213,159.37.214.130,208.197.59.166,3306,39,504394,01:43:24
cc0f7a27-ff3d-4516-b751-bfeda9c32284,64.47.1.187,197.208.176.174,443,48,807424,03:36:56
feefc363-6c1e-4453-8168-ec4533a404b3,189.206.109.179,140.82.165.59,3306,6,617549,09:14:22
12d4438a-9d04-47bf-968c-6960aca964b8,93.185.71.232,125.58.79.16,22,86,495384,14:43:14
0fd5110c-cb13-44d9-ac41-c066f77eb891,98.0.176.226,72.131.207.121,80,79,724187,02:01:14
e3f8de62-1654-4096-b603-ee48aebbfa80,124.174.58.35,169.40.92.28,22,17,279455,03:28:10
b9690d3c-1634-4fb9-98ec-03fae99377cc,177.114.185.58,37.153.29.232,8080,53,903349,09:24:05
1ba038d1-495d-4aad-a8a4-285e01ca93f5,150.157.228.76,91.169.228.206,80,1,617955,10:50:18
e039ef71-f3f5-4d8d-96b0-b82ded5e1cf1,22.102.238.237,104.164.40.129,3306,74,397868,21:41:20
99178318-2f30-4c72-88d5-5c1487278446,63.104.145.229,129.207.143.217,22,17,324251,08:50:19
2105122c-bd83-4bb2-a901-285eadc240db,58.15.29.52,58.50.44.5,3306,130,535521,01:37:56
deab1d19-0d33-4386-932b-979e4b693578,87.152.46.171,77.247.21.166,80,107,311341,14:16:38
26ae9c27-fc7e-4844-a503-b69a2065296a,194.6.244.40,108.148.213.88,8080,23,404351,17:12:30
c8cc4daa-6447-4849-9586-0e16920076f2,140.98.4.182,12.64.71.161,443,0,443373,02:33:57
a7f0bbb5-85ca-4271-889e-aa88382d5d6e,223.108.211.243,133.161.49.250,22,141,851636,10:42:51
ef6947da-f339-484d-887e-9c6b3d334032,108.133.176.190,35.33.253.18,443,40,593096,20:22:44
e9642bb0-8628-4b71-96a5-fa42b9fc3690,77.58.194.80,222.42.155.16,443,73,411830,13:46:42
1072b32d-8b50-45b6-b66d-9672bef03488,28.202.195.138,67.17.130.245,443,19,436419,08:49:07
1596fd94-4ae5-4cd2-ab1f-ad069eab42db,156.56.212.149,174.118.201.161,3306,31,700298,12:33:37
0464452b-855b-4868-b004-e937a06b43ea,120.238.226.141,150.14.224.11,80,87,523594,21:26:50
a6849c58-0166-424f-801e-37b169695c8a,32.246.27.126,220.230.181.40,443,0,130857,20:30:02
1d46325d-beb1-4a22-a938-99e74240fe16,192.147.53.43,26.104.251.222,80,75,759907,13:01:13
dbaf273c-098a-4049-9fbc-ac90fb012dd5,123.11.116.174,1.71.199.153,443,42,51470,22:33:03
90acd575-8629-4c6a-b203-1ecd6436dc4a,198.219.134.15,120.1.207.247,8080,8,375146,09:37:33
9f9297b7-d0b8-4a98-a10d-33491eadb280,6.125.36.85,116.2.227.241,443,72,432094,18:25:05
96a69ade-5ba5-45a7-9a40-3f59c2723eea,159.224.67.193,201.18.201.172,3306,50,965684,07:58:56
10cd2f8d-9e18-4103-9d5c-29d2cedf9e4c,78.14.5.122,190.26.176.82,3306,36,55915,20:20:00
431f557f-0daf-49c2-a659-eac07ddd2ab4,58.155.239.35,98.79.119.100,80,92,449817,20:23:07
da5c1e06-26fd-40d2-b7ea-acbc22ad4c7d,46.20.47.227,187.20.172.64,80,74,389817,01:43:44
03c8beaa-2fdf-4692-a670-d5252a49b67d,182.255.250.110,153.128.193.161,443,56,892135,13:52:22
3208b48e-cbb3-4c9f-a904-a3fab6d0edc4,15.231.217.191,218.8.13.111,22,94,551971,15:29:01
effca1c9-636e-43ba-a087-440898052adc,32.165.73.129,97.212.78.124,8080,194,952588,23:38:34
bac22b97-ab2b-4c68-85e7-a79d0747b2fc,100.52.157.4,138.91.167.128,8080,58,650565,22:05:02
6d2a08c5-68a0-4250-9dfb-03522198017b,158.106.151.63,134.109.174.111,443,55,198605,03:13:09
59c1b5f5-2a79-4cb7-802b-fb5a300b9e69,161.75.108.66,68.203.153.29,8080,41,317232,06:05:38
7175f026-fe47-45e8-b874-c8def4c1f390,169.233.188.95,39.78.127.137,3306,42,236125,22:04:47
77a0a91a-0fba-4fa4-83a5-51cfc9e7008e,98.238.2.209,86.176.92.19,80,249,936143,16:21:41
622ebc57-ff8f-4150-bcd7-5c09d661d269,54.213.243.238,185.71.102.235,22,35,690335,06:41:06
271ceda5-45aa-4499-9ade-9471c1ef5eb9,133.119.153.234,1.36.32.13,8080,169,898463,10:19:57
ba89b217-97ff-4092-807b-5d410316ecaa,157.118.4.65,86.173.123.39,22,16,568489,23:59:46
887bcd99-a161-4331-952b-58cca23bb8cb,112.204.13.250,83.110.150.105,80,139,473665,20:45:44
bc29ba79-2fd6-4740-ba33-9782c8d6a0fd,183.21.6.38,9.54.118.243,80,48,368567,07:19:22
4d244d5a-3876-4a62-a123-fbb522d3ce7e,12.214.37.58,214.177.240.103,22,23,345132,02:35:45
7275b231-77c8-4ae4-9e00-6cd891fcb602,129.13.87.90,33.208.66.77,80,182,164165,15:50:55
5db3dbce-71d8-45ba-b107-49dff60564e8,19.253.142.192,65.166.48.131,8080,57,285680,15:53:49
3b5b5ea2-f611-4e0a-a7c9-928472506616,201.113.43.129,15.61.238.59,8080,8,755952,23:17:31
8a807fbe-f58d-42a1-bad0-3177083dfd86,129.12.138.211,109.134.103.237,80,47,776025,01:32:07
de7f9416-6466-4a0f-a6f9-d232f94aa2ec,13.251.136.172,161.163.43.184,22,38,572697,02:35:12
a177ca06-4697-4de3-9430-c858a33ce189,206.242.142.135,55.30.248.72,3306,21,971108,01:56:31
559a3e5c-4157-483e-9856-188a869751ab,155.189.25.181,56.139.241.222,443,54,890282,23:39:51
7f968297-aea3-4176-8a39-dc4f0d5f7349,13.232.76.93,216.109.14.81,8080,35,595540,23:01:41
89bed122-0bcf-4436-b9c1-4bab88651896,130.178.23.209,40.85.57.42,22,74,947028,07:08:09
f1976d04-ac54-4122-9723-ee394fe8cd99,186.204.229.200,140.59.223.93,22,3,518041,08:39:04
5bd73ccb-eb14-4db1-a831-bfa0b4b43c1a,154.240.4.128,175.45.136.37,3306,104,242187,11:43:14
68f344ad-73d4-4f6f-b94d-81375980bd85,1.253.61.14,96.137.7.233,443,48,941769,09:19:45
08f1e80c-37b0-4bb4-8ca8-65a8122eb976,42.68.148.22,59.122.173.44,443,58,534541,02:56:41
a5811065-4cb0-4aab-8341-2586a836c0c0,134.230.208.107,39.37.7.41,443,41,607323,13:04:23
008517f6-912d-4c5e-abf5-57641232a816,177.16.81.88,170.150.165.41,8080,42,824013,09:42:00
a6455fab-6bf3-4c05-8819-937dd68e0b77,118.138.50.216,152.222.131.201,3306,25,266589,01:47:07
