cliente_id,frecuencia_compra,monto_promedio,num_productos,edad,ciudad
a4a609ce-8f02-4671-b761-4cedfa1a01e6,13,151.48,10,55,Lake Brandy
dcbfa170-6042-4c6d-99ed-99f1259a5cc5,11,60.18,17,34,Marcview
60c60a99-7a5d-4e29-858f-06a5dabfdc65,10,118.11,15,57,New Sarah
52a0c32c-3689-4bf5-a09f-9b149860d921,14,161.6,11,56,Warnerburgh
23e08c7e-0542-47ef-8c45-438b938a4680,11,164.21,7,31,Hillshire
c53b49f6-1c0c-41b9-a8f4-8432474711bf,17,96.13,13,55,North Tylerberg
e6f1f621-1fb1-4ce8-b8a5-5e6755df42f3,6,98.68,6,66,Annafurt
b9ff18a3-7f7e-4b6a-ad55-2cb3e8750a43,11,138.02,18,34,South Anthonyton
fc654767-75ce-47cd-b42b-bf9fd22b7516,9,180.48,13,57,Ryanhaven
7000bf9c-24fc-477a-ab50-24c3be3824c4,3,193.64,16,50,Lanceton
21835c49-d87e-4820-9d69-00597a32d809,9,148.03,2,21,New Antonio
9183b7c4-1496-4b19-b0f8-4dadd0866c08,11,220.7,14,19,Woodsmouth
8a7b78ef-ee69-4d11-aaf4-8cd0701e2cfa,8,131.19,5,37,Judithshire
0be0bc53-7f5f-4660-8553-175de8571be5,12,133.96,12,51,Tammyville
0e3c367a-e478-4b61-9136-84fbba90b842,9,168.22,9,20,East Lindaville
0ba01748-e7b4-4f75-8bfd-8fbe2279c1d7,12,113.77,6,51,Bryantfurt
7a6fbc67-4176-4fb9-95d0-f2282971d35f,13,146.65,5,34,Lake Nicole
a965b064-4ad8-4017-9b94-fbdf87183690,10,56.39,12,58,West Kayleebury
2b7803db-72b8-4601-96de-280d564a3a75,11,153.24,10,68,South Anitaland
d28ed377-b7ff-47bd-a069-41340b6e7801,7,201.86,19,46,Lake Kelseyhaven
8963b260-0658-4b1c-97f9-929629778445,9,110.52,7,60,Lake Michael
40dc9f29-6fb9-407f-becb-f2eac80aae64,13,173.31,10,65,West Melissa
c0fb8b57-ea33-43fe-a8c0-dd4cd3fa757a,15,197.66,11,57,Andersonfort
65e1155c-4532-42c9-afd0-ca5e5a9fda5f,10,142.25,5,36,New Anna
c953bcdc-56e5-45ec-bae3-5b68084f6bed,10,175.13,9,33,New Margaret
b4f8352a-4c48-4390-8f63-0dfc84778843,11,79.14,8,30,Williamsmouth
9abaae3a-a6bf-432a-bc82-c6cd53279ddd,14,122.75,8,31,Sellersfurt
092fff77-b6ff-4ade-8498-c164b53592be,10,235.93,17,33,Eatonstad
c3637d7f-5248-4ca3-9f63-11bd23848870,6,106.48,11,31,Robertmouth
b0b3853f-2d47-4d26-a26f-eb53acd1385a,6,147.88,6,45,Lewisland
e5864832-5b69-4556-b892-32dc142d9cce,10,74.63,13,34,Lake Maria
ad0ae5ed-88f6-4bbb-a363-8604f7a8fd8b,14,187.75,1,29,Port Jameshaven
52fc948e-7cab-429a-b633-c6c9630a5ef6,9,144.17,17,27,Benjaminstad
92accb03-f501-4398-b3be-717259ad6669,4,159.33,4,49,South Susanport
7822b736-b7fe-4d54-baaf-4fbfa7c15a52,10,191.73,15,64,Goodmanchester
ce4d6ac1-a5fe-4b56-8867-60ddd20c5e60,6,200.99,14,40,Lake Andrewtown
7e263016-dd93-46c0-82f5-1a1273dae0c0,9,136.62,18,26,North Danaside
a8cd2fee-63ab-4f8a-98aa-57883201a915,7,132.67,15,26,Port Tabithabury
d2601ad2-1cc8-4d0c-b372-256a9d807c98,8,179.47,17,55,West Scott
09cf2dc1-09bb-4735-b9cc-5439db12c448,9,118.61,15,49,West Feliciaberg
9870a500-31b0-46d1-acd9-c42fa2be00c1,4,173.23,17,42,Smithborough
36e6b678-3996-4069-8f8f-14867ac7d2ec,11,298.79,16,46,Samanthabury
7b895a7e-bc48-4f90-a104-0912c9dfb10d,8,177.68,10,50,Roseton
fa0c4b78-7eac-4f5f-acfb-c4b3d874b0e3,2,167.79,12,39,Port Vincent
61dfff5e-8e6b-4550-8a80-f1f814a7a40d,10,140.78,1,54,North Paulhaven
5466921a-ee8e-4c68-ad75-12f3573f3578,16,117.96,12,44,West Mark
d73eb75a-8ae2-4a7a-8b25-8981bfd0714c,10,197.85,4,52,Lake Phillip
188b91f1-a3b2-46ea-b232-e5f194bc9652,9,128.01,17,18,Hudsonfort
3541a2a0-3aaf-44e2-990d-57d6b49e3b1a,7,159.4,15,31,Garyshire
ff463261-db95-4a66-8888-1724ccd9f688,8,227.74,13,38,Port Kaitlinport
b557b12b-4795-4ff2-9ad6-439508d531e6,7,129.74,13,46,Aaronport
d9f041e1-4f18-44eb-b138-acbe5a960cd0,6,152.47,1,40,Stephenfort
df5ddf0e-faa4-4525-8f50-ed81e2cb3090,14,83.92,12,31,New Michael
e6fa1c87-c9ed-4e1f-8515-31eccbe3e20f,9,192.65,5,38,Amychester
b8fd10fe-4f6a-4cae-900c-551cdf05df82,10,197.36,14,37,East Larrychester
542b1a2c-d5f4-4dc5-91c4-a8b2132b5cc5,13,144.45,3,51,West Danielburgh
9cf6417f-1ce5-4cc6-87b8-dd3231b46260,10,136.96,13,62,North Adam
8c77b9d5-83f6-4807-bb02-5fbc64b19cd9,8,140.01,10,66,Joanland
d4d8b15b-0b9b-49e8-8cce-1bd39fbaabec,8,226.93,19,36,Lake Teresaport
75cc5757-fe60-4fe9-ad01-8510f620d951,10,201.8,18,45,Lake Rhonda
998d4c8a-9b05-443b-83de-1b3d26831391,12,159.23,11,51,Lake Jasmine
f326d145-28b8-41b2-bd2b-78b66fa8b641,13,191.55,15,27,West Darrell
d11955ee-9510-4cfd-8b51-fa6b926409c7,2,70.41,12,50,Port Jessicaport
7331c164-3092-4ebf-90ec-54dad49059b9,7,279.3,14,47,North Daniel
1b0817f4-7143-4610-b242-40f9cbd41356,10,228.71,14,38,Josefort
b819ca00-11d8-411f-92c3-74f8032df17a,9,278.06,4,20,Walkermouth
e3d8ec7f-67b3-41ff-99c5-8392d7f9f583,9,210.97,9,66,Johnsonport
edbfa79b-b5e5-4769-9767-7dcbdc5a525e,14,218.16,4,24,Scottbury
3f9cde74-1f26-49d4-9d60-6dd531344fc1,3,151.5,1,64,West Lisachester
510c9c29-1a31-464d-b25c-9efea24eabf2,4,84.89,5,55,Tylertown
5a590d71-0904-4d21-afea-da2b11c00b3c,14,143.0,18,67,Nathanmouth
18ec821b-acd6-44d4-8ff2-8ba532bbd8ea,10,84.42,19,60,New Tina
1a74f07e-1874-4fd7-b1fb-a3f17ec53b4c,16,129.42,7,55,East Mariebury
cca30e75-4fb3-49dc-bb91-e5f992abf8c7,15,173.9,7,60,West Jonathan
3efef921-452d-4381-a6bd-6cb1226bcc16,12,167.0,4,45,Port Christopherhaven
8ffd6dc7-906a-4a16-86dc-b4f3544983f0,14,77.09,9,50,West Louis
1c625aaa-c0b3-4228-a7fd-a9b42ff64854,11,85.04,19,34,East Matthew
ca40c2c4-9cb4-48c7-96d2-10c030b0526e,7,100.4,16,45,Kathleenton
9d16c421-ec3c-4f36-8367-e7829b39b4c4,13,147.13,7,67,Monicafort
e53b5924-cdf9-4b27-ae84-bf7363612438,6,154.81,7,60,Hughestown
7f2456ab-7619-4b26-b6c9-30da4995f944,11,88.28,8,40,East Luke
8e15f4e7-24ed-4ea8-84f1-90f331686bce,7,131.49,8,31,Davidchester
3486243c-62aa-46fc-8274-afc55d312e2b,14,195.43,2,31,Moranmouth
a4fb4498-3995-4109-8ebc-72d77e9dfe78,7,113.65,4,64,South Jennachester
200963bd-895b-4138-b38f-af6b77139aa8,14,173.48,19,35,Aguilarport
1849ad70-66e0-4fd0-9de4-1cb94d09abed,11,102.14,7,67,Josephfort
dbea73ef-3e30-4367-8ccf-f1af8350c2db,11,197.39,17,21,Lake Abigailland
a249c3da-bf04-426f-91c7-cb8e1d82ad53,8,102.53,11,68,Rodneyton
9af775fd-6dcc-4017-af09-b936c8af61c4,11,158.33,17,36,East Nicole
f230633a-70bb-4f38-afb9-1a0e3684d7aa,7,127.26,8,42,Port Barbaratown
3c223757-0954-4e36-b3a9-5219e347ca2e,7,158.17,7,51,Erinfurt
4746f4a4-36e9-4bde-9ed5-05ae66eb990f,8,126.97,2,55,South Brittanytown
94f48bac-19c8-4888-90c6-689605fc9750,11,214.29,18,68,Katelynfurt
8fd6f2e2-7efb-4781-bd47-45ef57b76cc0,4,109.03,7,26,Veronicaview
c965e000-66b0-4e60-88dd-f632f1256f7d,17,221.21,6,39,South Michelleton
8e2be220-eea3-4225-a536-11bd3b4fb2b7,7,44.55,3,57,Sydneybury
a92e1ecc-78c6-402d-9a4c-466f6b35ae25,15,119.75,18,43,North Courtneyland
149ad704-e905-471c-aa73-ea0215376434,14,107.77,7,53,West Matthewstad
10541d00-397d-4f43-902f-04f6dec9fd34,8,118.84,9,21,Lake Williamberg
13179aea-6900-4582-8540-376131eb3e14,12,149.04,7,53,Michelleberg
0d218c13-bb15-45fc-b82d-73b6d0671f2c,6,139.83,12,20,New Connie
f0a29efb-b6d6-491a-a3ac-cda881ce1b3e,2,207.81,15,68,West Mary
5370530a-4b9b-4b1f-b34b-2107648ed297,13,130.62,19,57,Port Josephchester
8b192158-de87-4066-9252-807a27077fbe,8,132.87,9,66,Port Jason
4a649a8b-cab9-4028-8117-c3693b0b973c,10,147.44,10,22,Markport
55c2636c-a8f3-4214-8d1a-1e30c6b3f97b,11,96.22,17,66,West Timothy
cccfe765-b83f-499f-a170-6f8f49cb20e4,8,151.83,7,57,Mathewsfort
f1e7a905-bec0-47c3-836f-eaffdcb44b87,7,202.31,12,68,West William
4f291c4e-5c91-4680-9263-46454f451643,12,151.93,16,61,Dyerville
20e1264a-607a-476b-ae06-328300f99d8f,4,84.43,9,64,Bryanmouth
84f0a1d4-af8f-4682-a700-9dd75c07b964,9,177.01,2,61,Cohenside
c0a948e9-70cd-4da7-b47e-0d3038258b3c,9,145.93,5,38,South Michael
15b71d66-2762-472d-bc9b-6b1dc0379896,12,198.71,8,66,West Michael
27b9d1f3-d631-46e9-8c94-da313011491b,11,56.91,17,60,Mooreberg
743fc792-8a53-4dc5-af58-1a5b18397c49,15,163.77,3,65,Byrdland
5ffb262a-c46d-470c-ab5d-48869e5e6f03,6,14.47,15,65,East Alexisshire
4fe9e2b9-e6eb-4e17-b164-0fae25b046a3,8,137.47,7,50,South Katie
5a7d1944-89cc-42c7-9fc2-b184a3ce1519,11,177.77,8,69,Debraland
946a9ef4-1c15-4597-80ac-3e29ada6e804,9,103.38,10,32,Starkfort
93e609df-a10f-4693-ad4c-2da43e6613b2,5,197.5,14,68,Margaretland
5f21ed1c-a99d-40aa-a5b9-f33fb2204149,7,193.51,10,67,South Brittany
43ad6d49-6da1-4347-9f0a-2fbac975d4b7,11,185.17,14,48,Morrisonstad
5c25231f-5156-4f18-9802-7390e41a14d0,10,102.1,7,68,Dukefort
cf165771-b085-455b-9402-f92209b17e09,7,158.27,11,29,North Ginafurt
7cadb301-d3d3-470d-a23d-0e6d876f2116,7,159.52,8,31,Stephaniemouth
b714d11d-dde9-4159-9dd2-31278286306e,12,177.8,15,27,Kristiside
1a1239ee-9e3c-4add-8224-0839d3284dc5,8,179.39,18,47,Codyville
048f6fa6-e449-4513-8bcd-efb04130c7ac,9,108.35,15,48,South Mollyville
142c91c7-0378-4eb9-bf2a-a2a109938689,11,186.36,19,32,Kennethshire
63dd6a54-7f29-4f56-9c6d-49123c0af4b9,7,110.3,9,43,West Monicafort
651db94a-4531-457a-b46b-ad7b81e49e1e,15,264.72,13,33,West David
a1c51e6e-bfda-4c61-8a5a-ff2ca0ed96c7,8,175.51,11,44,West Janet
80abc534-7917-4f0f-87b0-6d44178913ef,15,186.81,9,54,Stefanieburgh
fbbfb942-0e0d-4a9f-a3c0-0717625649d0,14,132.14,6,22,Williamsview
d74990b8-8c1a-488a-9129-9b21db230f9c,8,42.62,6,53,Copelandbury
fc11eccb-9268-4750-bbe7-963fd4f8937d,11,194.63,17,32,Hopkinshaven
0998f05b-e21f-457b-9d1f-395fded82c6c,13,84.9,16,19,Cobbborough
675738e0-4e36-4fad-b771-3a453c422a67,17,161.64,7,23,Rileyhaven
d3b13c5c-1c2e-42e9-b111-ce3fc5f47d2d,7,134.37,10,22,Matthewborough
b53a6869-2e8b-4bf0-814f-6942ef7998c1,10,161.95,4,51,Bennettmouth
592593c2-d584-40e2-abcf-efda27c49985,4,197.24,10,62,Jonesburgh
3bcfa905-3a52-4221-927f-df98f72a8893,6,144.19,19,42,Moorechester
ee99a97f-cae3-468e-a23b-4c70ab4e1dfc,16,249.92,2,54,South Nicole
999f79c9-7115-41d5-b6e7-a6e8228834f2,9,228.2,19,33,East Joshua
1f802a35-b40b-4c6c-9887-4cf51736415a,11,138.15,7,40,Bowenside
e6e25ffa-50f5-438e-bc9d-7d7c9f1fdb25,10,158.32,10,48,Philipville
a296d765-a1fd-4ef3-aa3a-d8bf6a7e7798,8,213.29,11,58,East Nathanbury
061fa8c9-3f4b-49b3-8873-34d2314509e8,7,135.22,8,21,Robinview
f55d60f5-91f5-48b6-a396-26adb3978be2,6,177.23,11,59,Lopezside
9a0dbf85-a26d-4860-ae89-80e58726d9b9,8,172.8,14,28,Larsenview
0da1dd4a-1074-474c-aff0-1a901c558b61,7,217.21,11,29,East Douglasport
e3a43c5d-05c7-4621-8dfc-342236671e14,14,137.53,7,51,Benderport
d7e57239-a34b-4ece-b905-ff60458f00ad,10,137.12,8,42,Lake Ericshire
87d1631f-7d29-401e-a2b1-f4f997d6482e,10,135.54,18,64,Markstad
07c37dce-7ab1-47ad-8ae7-a4e32d9e438f,8,126.48,6,30,Jasonton
51f3b4eb-588f-4d5f-a816-14e53d9981a8,9,120.36,5,37,Jamesstad
a0526130-56ad-4237-8435-585714f5e6d6,9,125.03,4,22,Dawnborough
ab53d47c-1314-4038-9aa1-72ef0d160cf4,12,140.07,18,65,South Stevenberg
38070320-4471-429b-87a5-f099ec05f968,12,75.42,1,35,Lake Randyton
3a1a5148-62be-40f2-ae15-61debc6f52de,7,111.45,17,40,Davismouth
38fedb3f-1ab8-46f3-bd4c-9b422c1c0324,11,126.85,1,28,Lake Matthewland
19f50468-e05f-4059-bc4c-070154895d80,10,107.0,6,25,Port Curtisberg
57237fb8-94ad-41b9-a8af-43c86d118795,7,253.61,2,26,Emilyshire
ea935689-5685-4f99-b69a-d065d8ab9b8a,9,149.55,17,26,Sydneyview
408495df-0c82-47e3-b367-a13ccff735d3,6,144.11,6,52,New Heidi
3979f1ed-32a3-42ab-a86b-b095480baf5d,4,56.75,10,49,Port Kimberly
a5ce8342-9f3f-4ea0-b935-eeae92e2fefb,12,167.02,13,64,North Andreaview
1487852a-423f-45fc-94fc-bf093d9f0a30,12,157.47,17,24,South Jamestown
15a84109-328d-4051-a036-875533354694,12,136.15,15,39,South Lisa
4b97f040-1c0d-489d-b602-2a6ea9aac515,7,106.45,11,19,West Kimberly
5db02c86-d58a-4ac5-a360-6742ef4d4a55,7,168.3,11,24,Elizabethton
531b055a-fb48-43d6-8312-f590080b4826,8,175.05,2,53,Monicahaven
8c7932fa-a451-44be-b4d2-7098f6179433,10,88.42,11,61,Meganmouth
ed004899-32fb-48ea-af08-9836574fc970,10,116.03,7,69,Gabrielaton
41600f91-8245-4fc1-8a74-fbf7abc40b91,13,149.36,4,49,Middletonland
797bc179-263f-41c2-9700-caf3fcc3ec25,10,167.62,9,54,North Christineborough
e359d7ed-fa6c-42e8-8ed6-7de9630f48c9,9,120.4,9,62,West Christopherport
5229b3a2-0a20-4a53-8de0-ad743e6a7767,13,67.92,18,45,Michellefort
06d3f61e-2ff5-46e2-99f9-8b2116c8ee3d,9,168.29,18,65,Katieview
c4ee5168-3dde-4473-9756-6e1afca252ed,9,126.52,8,21,Turnerstad
b2b3ad4e-51b2-42d5-96da-51a61bdf1c3d,9,180.6,11,18,Jasonborough
b72569c5-f5d6-4855-a5b7-c255fa078671,12,139.89,18,43,Wilsonton
85630e27-6bde-4765-b69a-5ace7197eac9,12,87.66,2,32,Toddport
c7fea217-1dad-4ed6-b0fb-6a9cb8187e17,14,161.08,13,57,New David
5825979a-56c5-4427-a8ec-1b2bbaed598a,8,232.69,9,51,South Carrie
7480ae70-a78b-4d67-943e-f593369d2928,12,85.28,4,28,Lake Jameston
9c8f147d-1a4d-4d10-a594-493fd29268d1,7,147.71,4,56,Timothyhaven
c3f5a01b-49dc-49a4-9926-9a7599d2b132,5,169.58,11,38,Danielside
6207b60d-1f8f-4da4-ae01-02cf68e05360,10,160.88,12,60,Teresamouth
8ddea363-a4f7-43f7-85b1-f34a2d4ff13c,10,170.33,12,28,Gamblefort
88c8e39e-51de-4f8c-a58d-a5a30b0ad8af,9,161.67,2,19,Mcfarlandview
e4e2ece0-1a39-4bcd-8e5d-e14fc8b31d25,12,91.91,1,38,Michelletown
79dd9227-467a-4517-baa7-d9f833fe00ae,11,185.5,16,25,New Kimberlyside
5ca463a2-8f44-430b-bb42-b89c2f35b8cd,9,152.39,15,19,Crossfort
996be705-5e2d-411b-9e1d-333853a08763,10,169.37,7,40,North Deborahmouth
81725bbd-0337-466d-91a0-2aae20ade7f5,8,244.65,5,35,North Angelaton
ef97adb6-b4b0-49cc-94cb-2837419a3ff2,13,99.8,2,46,Michellefort
d7bec8c2-60dc-401c-be53-c958b10eeed1,10,78.41,1,37,North Marisaport
cb217b18-79b9-4b9f-b416-5971973e5fe8,4,151.29,16,52,Rogerstown
0772a41e-b7e3-491c-923f-208aa0ddc24f,15,136.09,17,47,East Laura
e344e1dd-c5d8-450c-b7f8-7b8b2c9ba5db,11,115.15,17,26,Lake Adam
6c4e31e4-404b-4e86-b7ac-07a09dd16dbe,4,35.59,11,35,Gonzaleztown
7a8a8212-58f0-4474-bcf1-21272eba2918,12,131.29,9,22,Jasminetown
1500f3ee-9417-45ec-9340-c1960384eb2e,8,187.48,3,53,North Davidfort
a2be00f7-4736-4632-bbbe-e5eaa3c8e3b6,12,133.36,8,31,North Robert
58bff63f-d0df-4604-98c2-f133c79374af,10,115.19,1,30,Porterport
ff8983ec-5b49-4c6b-91c0-2e40d0ed38a5,13,178.92,13,62,Lake Vanessamouth
56c88aae-a2fb-4d5b-ae7e-df51fde78f24,13,169.4,13,34,Amandaberg
003c3133-5d14-43dd-97b6-fe7b3becbe85,10,233.69,1,66,Cohenshire
6c36b237-5b04-4fdd-9396-8dcb23af69de,12,132.36,7,64,East Jade
b0c0e91f-5f8d-4a28-ab3b-e72084656d4a,13,122.86,5,34,New Andreland
38409698-3682-4ac4-a5ea-256ea447c1ea,5,122.99,6,22,South Melissaton
1ea07bf9-e0c7-4e4e-b392-7fa7e9c56fff,10,78.26,7,69,West Gregorytown
7bb68294-d764-44d0-a21f-1aaf4c2917ee,2,86.92,9,38,North Paul
d0019045-d806-43df-9eb5-d21e42e38dc6,3,173.08,3,55,Clarkeville
a8b8f6b3-c6f2-408f-bb65-f1268a94fdb4,9,58.19,3,18,Port Samanthashire
dd1df438-8d71-44ef-81ff-a096b89fec50,10,98.73,1,22,Lindsayville
eef43030-28e6-48ff-b6db-3d25f4e38a9e,10,182.43,15,67,New Johnathan
f7f94768-a6ce-463b-b076-a9868db3f2e1,15,121.58,11,19,East Maxwell
acbe0bd7-0ab9-4e0a-8330-b1d3ef7e8f45,9,105.94,12,18,Shepardtown
237dba69-c352-49e2-bfae-d0f375a61397,8,145.68,7,38,Port Ashleyberg
68da7a17-46f1-47c1-ab6e-5ceca909e2ca,11,133.84,6,47,Robertsonfurt
61c075de-a31a-4838-86a4-5f63b55ef8a0,8,219.82,15,29,South Samuelbury
3bb39e34-4b8e-4ba8-8dd3-f3131050547e,9,104.35,19,56,South Christinamouth
5fa26441-ac15-4707-900b-ab3f4277bead,6,85.99,6,37,Jonesmouth
d9498f8b-8edb-4e29-bd8d-fbb16728c7e6,12,103.02,1,19,West John
eea1b10c-0dd0-45e2-8012-c56343fce6f0,14,45.53,16,20,West Holly
0dd31327-7e79-4b2d-bf73-87cb88b0f893,11,208.03,16,69,Rivasview
e5e947ba-b1e6-4b1d-b087-e0099b2c4d98,10,126.42,12,42,Terrimouth
11f31b99-4ab7-48a7-b899-8fddf135f92f,24,183.02,17,44,Lake Kelly
0bb8d07f-a8b2-473a-a4ba-f9d62e03577b,7,78.27,5,57,New Jasmin
2717660d-0188-44b7-8ceb-8a6c20ac37aa,3,146.13,14,58,Lauraland
5e92ad46-fe3b-47b9-96f7-cdf29e8e1875,10,143.64,9,54,North Masonbury
f2968ddd-38d3-496c-937c-27d901a5dcc6,8,104.81,6,36,Middletonside
d8ddae81-2b1b-455c-9ea5-3c6740bf014e,8,55.78,9,34,East Nicholas
a24ad887-a59e-4678-a780-41da4f701d23,11,147.22,18,25,Williamland
7b4652d1-bfb1-46c7-ae75-e6803638b0f5,12,193.1,11,21,Markville
71c441f2-ccc1-41e3-8207-3c78c97c1a21,11,126.06,17,38,Parkshire
2e845822-c2f1-457e-b5db-67b4b9a3cefc,8,116.83,12,60,Janiceshire
e838f0a9-9462-407d-a8a0-e4456bd80122,16,153.54,14,31,Lake Kevinside
fcb548c2-c31a-4e78-8a46-56528b3b38e1,16,55.95,19,20,West Melissaborough
3e5c7bdf-6563-45fa-8622-766358b38795,8,154.65,18,48,East Karenberg
55a530c5-79f0-4ae6-8a76-d5e488d43ee7,10,174.94,19,60,Lake Robin
937443ac-2f91-4d1e-a684-cd75dca0cd4d,9,103.58,14,58,Jenniferburgh
e4c83daf-1f81-4bef-8139-6f2f6c208607,17,128.35,11,30,New Jeffrey
70aed7b2-f870-42cb-9507-a30d9f72332a,18,86.94,11,44,Port Taramouth
0465c327-d718-4c3d-9a80-0fd26b8cbe35,6,191.27,2,47,Campbellfurt
9c3c6ad1-cec6-4de7-bc24-3b893cbb2623,12,180.33,13,59,Woodsport
e5aee0ec-6496-4ff5-b40c-c6f4becdeaf8,4,100.19,13,35,Lake Dwaynetown
e4ba6eb4-9bdb-47ed-996f-7e448b7ca818,10,163.69,8,28,Lake Amy
18ac5292-3032-45eb-b59a-22137e0d728d,7,109.61,7,36,Port Angelashire
fbb0e60f-0121-4c0b-ab68-6c855e30334b,7,148.47,18,43,North Elizabethshire
45122765-4804-4263-b4eb-6994a4ab3292,13,206.63,8,29,East Wendychester
33bedff7-732a-4b08-b735-7ac3b83fdec5,4,171.79,19,38,New Johnstad
6695367c-d114-45eb-bcd0-dfd8c2e95348,14,152.76,12,46,Michelleshire
4ae6d552-8351-4fd3-b64b-b702aca25804,10,225.82,10,43,East Matthew
a3703f8e-ef9c-4d48-9f6f-2ae3d98934b0,6,73.65,3,46,North Lisa
c9117054-09d9-4ed3-a8c5-08950dd98a2b,8,187.54,14,59,South Jessica
d5634458-bf93-4378-a7b7-228c07aed80a,12,158.28,11,46,Carriefurt
a6de7307-b0e4-418f-984a-de799c014aec,8,180.89,19,41,Harrisonfort
b5d1c2d2-a254-4eb2-8595-64062d72668c,6,121.49,18,41,Kaylamouth
ad83d2e0-bb5d-4dc8-9bdd-451c446b646d,8,144.1,6,66,Port Austinport
77d507be-4bba-481c-95fb-fdcc6e9956c5,5,143.33,2,35,Port Lisa
fd39695a-8748-4f2b-a3e0-aff1d0cce211,6,103.0,6,67,Wagnermouth
da9e0441-826f-4945-9e0d-56fd026db532,10,116.72,6,19,West Clinton
cb17bd82-810a-4ac7-b631-6ea794e857e4,14,115.93,9,56,Alejandromouth
47dd2737-6556-481b-a659-f67a90f43f91,15,172.04,13,50,Wadefurt
a50dc47c-2f79-4719-82f6-58bc29d5de4c,10,130.03,1,51,Kochstad
3817498d-f541-491d-acbc-267112f4433d,12,266.79,16,50,West Benjaminborough
d17ebc58-5b53-43cb-9759-6e129d7090dc,10,58.07,7,61,Josephbury
27f44080-fca9-4e14-895c-5dff000db6e4,10,107.29,6,37,Montoyamouth
4aa06ed7-1d41-4eff-a545-4244821f605c,8,158.51,4,58,Parkermouth
f41d4c4c-2b2c-4e37-aab9-2442fc256984,7,113.84,13,18,Grayfurt
260e739a-dd4d-4701-8ca2-11c1ae2c0811,17,128.17,6,50,West Adamport
fdcd1d62-3c8d-4590-8f07-8187a250facf,5,130.32,2,60,Cynthiashire
2dcb0c01-84c9-44b7-aad7-c655b12a4a23,7,130.45,3,65,East Sharon
8754e4de-8629-4918-b7e3-f0334ec26bc7,11,92.81,11,68,North Joseph
2ef3a05f-28c9-4ed5-b3f1-d81d663223e1,5,127.07,1,41,East Renee
e0856aa4-0f85-4c4b-bd46-c8835354f163,11,252.03,9,51,East Justin
23d91cf3-b571-4ae1-a0a1-15a2e3c8c5e0,5,73.5,7,48,Annettetown
99d591e2-7618-4682-bb7c-27613722b317,12,165.32,16,36,Jasonmouth
72ff9fd4-4526-488c-94b1-1aff423e805b,9,208.33,15,53,Watkinstown
31f33cca-ca15-4920-8524-23b660a1f4a2,8,148.22,5,38,Lake Christopher
53f81577-d8ca-4fdd-8649-340dd509a30d,11,190.44,15,53,West Tiffany
9368abdd-a143-462c-9809-490b261c87e5,14,100.63,19,60,Vaughanstad
5f236110-b5e8-4762-b3e0-a39b2d24ad6c,11,253.2,3,29,Williamshaven
c1f55bb1-57d3-4e1e-a862-7f89f614540e,7,162.59,10,43,Hamptonchester
50e654b7-0307-4c9f-a50d-d517abc63d1d,9,174.67,12,21,Port Alexstad
0424673d-9ab7-4e6a-81db-74866b1185c6,9,205.27,9,66,West Tracy
3724cd85-17cc-4587-b6bd-615f827caee3,11,166.55,16,43,Port Christina
bcb35dac-56c5-4bb5-8e4d-780df99aaa15,8,158.19,19,60,Wangside
34fdafe4-0d84-43f0-8377-862237121ea0,11,192.69,10,50,Edwardston
d8cce433-c134-414f-b13e-a0ae7e1621fa,12,118.83,18,55,Lanceport
61900232-f178-4d84-a2bf-32dd047ecec7,8,95.39,10,36,North Meredithbury
b7627903-cd2a-4691-83b1-85079f741b90,12,149.12,16,68,Danielshire
9988bdc5-7e4f-420a-9150-c53f6365779a,6,191.72,17,44,Garrisonside
e98ddbe9-34ea-4598-83c0-679477e74140,13,148.52,8,25,Bishopfort
33cdef1d-8287-4935-8b84-a745d9051b88,10,210.84,8,33,South Tiffany
2001cbb3-d61c-4ce3-ae68-3dea264d04ce,7,155.52,13,19,Jasonport
d0c6e9df-be89-4c59-b964-600bf7249611,8,121.78,1,61,Terrenceshire
a56572a7-d10c-45d1-8c4d-6cdea8684ea4,11,223.43,11,34,Coleport
3a19987a-adfe-490a-bc38-c95111ac1bae,7,214.54,16,31,South Lisamouth
2d95b466-836f-44a2-b0a7-4ab884291f57,12,134.05,17,54,East Cathychester
f6167382-1e1e-45d7-9e25-0d027f409445,11,118.76,13,52,Jasmineton
15777567-ee67-455f-837e-082c1afae053,11,175.15,9,31,West Jorgeside
9d7976a3-7254-4d58-9f6b-a0fe443b6e9a,8,143.89,12,35,New Thomas
3d007f81-898f-4721-b4e5-e9caef01cf20,16,108.87,13,41,Michaelville
be99274f-46d4-4f1f-bbe2-c5fe857140c7,12,157.65,3,55,Collinschester
18b67fb8-a962-415b-a58e-de67b4550ed3,7,134.39,10,56,Laurenshire
2352e46a-671d-431a-bd30-38cd7c9490e1,7,216.48,4,64,Larsenview
8676b488-3a88-4e25-b558-56549a356367,12,95.86,3,61,Haleland
2e1704d5-fa36-4196-ac63-17417469ea86,9,182.42,14,25,Kimberlychester
5533894f-3d5c-452e-a08d-fca35998a992,15,172.17,3,48,Alexanderville
db6cb3bb-90cc-417c-b21b-451718e96da8,5,150.94,13,57,South Lisa
e9220c0b-f788-4122-b537-d4a2b6239394,5,125.82,13,34,Haynesland
ca5573a8-e485-4646-857b-04ac63f39270,6,178.13,12,51,Spencefurt
0254e194-2586-4c18-962a-681b9dd08157,8,257.1,3,54,West Brandonbury
